Date,City,total_active,paid,non_paid,paid_expired,geocoded,building_level,landmark_level,non_geocoded
2023-01-06,Remote,0.938335824,0.932103768,0.858134654,0.998434254,0.794555372,0.645924176,0.013419761,0.066742948
2023-01-06,Pune,0.351798883,0.792093249,0.576789612,0.172990072,0.260156713,0.171211389,0.648274849,0.878852398
2023-01-06,Mumbai,0.228850692,0.581621409,0.422400519,0.59274439,0.424195898,0.432354338,0.959302444,0.78815608
2023-01-06,Kolkata,0.269343827,0.449835853,0.420774128,0.069242484,0.137772804,0.699347544,0.954279504,0.030927119
2023-01-06,Hyderabad,0.046218539,0.217359813,0.493582379,0.944027106,0.97133039,0.899264926,0.527942908,0.663918858
2023-01-06,Delhi,0.9884515,0.022406288,0.840946059,0.694775279,0.717295066,0.789224922,0.067107447,0.231793631
2023-01-06,Chennai,0.848612902,0.676158468,0.753131772,0.536158211,0.617047401,0.517182603,0.856767738,0.754785522
2023-01-06,Bangalore,0.454524567,0.354300101,0.744560547,0.70731433,0.005459019,0.930508852,0.397541493,0.678326209
2023-01-06,Ahmedabad,0.866207507,0.896342113,0.595904874,0.020367868,0.280856038,0.342789924,0.135273387,0.256858025
2023-01-07,Total,0.975948434,0.64269292,0.269335233,0.233726987,0.289512496,0.504497623,0.89436058,0.013821269
2023-01-07,Remote,0.076622447,0.35743764,0.316963622,0.290385347,0.722282362,0.109905396,0.193702506,0.974578965
2023-01-07,Pune,0.257523882,0.484396658,0.791985665,0.939941438,0.78962665,0.814082002,0.121240784,0.615059285
2023-01-07,Mumbai,0.441220863,0.625949483,0.028925973,0.470899377,0.094450867,0.706752034,0.177740441,0.742485626
2023-01-07,Kolkata,0.187681939,0.003895044,0.358885188,0.963925451,0.912773105,0.040600201,0.187704402,0.400194926
2023-01-07,Hyderabad,0.904312338,0.04748565,0.321957444,0.1374255,0.034693586,0.79359317,0.424965746,0.039271227
2023-01-07,Delhi,0.84202902,0.740485728,0.043809142,0.015300939,0.233422697,0.657334233,0.428999455,0.402001365
2023-01-07,Chennai,0.196699772,0.736629606,0.888845628,0.536634053,0.613385006,0.649362267,0.626100798,0.024450572
2023-01-07,Bangalore,0.467613016,0.871546746,0.120265557,0.032885525,0.73187815,0.76015527,0.0047044,0.183369429
2023-01-07,Ahmedabad,0.482102149,0.348865327,0.051265869,0.293736576,0.630559881,0.875065211,0.075796199,0.151581391
2023-01-08,Total,0.449016613,0.70698446,0.133669454,0.528497218,0.329677596,0.428629719,0.656173403,0.618190469
2023-01-08,Remote,0.09729089,0.444835579,0.907830919,0.661485132,0.835266464,0.925122039,0.260835819,0.863302416
2023-01-08,Pune,0.762399042,0.620631381,0.69306595,0.133835293,0.848399097,0.271916568,0.802398867,0.496013442
2023-01-08,Mumbai,0.911076045,0.765058421,0.932744948,0.679700773,0.611496734,0.947925862,0.372470727,0.075495456
2023-01-08,Kolkata,0.331822328,0.733443245,0.64909909,0.617002567,0.604153731,0.141576136,0.793450712,0.597700177
2023-01-08,Hyderabad,0.759764771,0.871628604,0.539311033,0.476847327,0.158166494,0.700868788,0.548911724,0.909115809
2023-01-08,Delhi,0.953477565,0.993691799,0.496665716,0.889373663,0.921167416,0.068007425,0.755394311,0.195140461
2023-01-08,Chennai,0.083235879,0.35100116,0.859177674,0.037175669,0.674504418,0.369535282,0.490990725,0.72367187
2023-01-08,Bangalore,0.985622732,0.530455629,0.982946716,0.041234424,0.704361965,0.494047662,0.66999845,0.209812706
2023-01-08,Ahmedabad,0.729865745,0.933999701,0.853844563,0.438208788,0.271087285,0.400201957,0.789798979,0.00311971
2023-01-09,Total,0.726082758,0.882358452,0.553619014,0.930713027,0.887161029,0.063327407,0.816175627,0.75536631
2023-01-09,Remote,0.903352587,0.710923895,0.974240984,0.39081258,0.25190483,0.77919138,0.17566458,0.822682645
2023-01-09,Pune,0.924083704,0.261460792,0.047075503,0.642126046,0.007334383,0.649873968,0.760768643,0.884884214
2023-01-09,Mumbai,0.394001721,0.908034078,0.29335256,0.184977449,0.362275919,0.470945776,0.016273686,0.213014059
2023-01-09,Kolkata,0.375451916,0.70096463,0.634351292,0.28452474,0.68760234,0.082812522,0.030605082,0.033331824
2023-01-09,Hyderabad,0.140159901,0.512901682,0.964127401,0.267198035,0.874412737,0.474242502,0.133280439,0.355310959
2023-01-09,Delhi,0.058425405,0.179941266,0.085729235,0.813072821,0.257045427,0.83944665,0.3130183,0.198851693
2023-01-09,Chennai,0.711576815,0.015682845,0.60946331,0.814339371,0.375339072,0.245100833,0.105211306,0.276885908
2023-01-09,Bangalore,0.025236626,0.337663005,0.943142331,0.075832994,0.618269611,0.257435794,0.765624382,0.271928724
2023-01-09,Ahmedabad,0.035898836,0.126793779,0.061948017,0.048952119,0.174111794,0.97074693,0.450047689,0.368882752
2023-01-10,Total,0.867061735,0.786945059,0.174007041,0.171464157,0.655571041,0.828545629,0.149278042,0.776880226
2023-01-10,Remote,0.612327828,0.234809563,0.170027846,0.043365873,0.31494851,0.818703989,0.992808586,0.735075261
2023-01-10,Pune,0.037459194,0.375904836,0.842005067,0.815033447,0.302254496,0.969097319,0.954862497,0.917181655
2023-01-10,Mumbai,0.305443521,0.729985131,0.104148084,0.746384999,0.015958469,0.143179798,0.505141325,0.070741588
2023-01-10,Kolkata,0.663769175,0.155551178,0.395666904,0.863630746,0.70111874,0.639187811,0.849616331,0.412285922
2023-01-10,Hyderabad,0.096165108,0.762169735,0.70647612,0.46937707,0.561669605,0.872680701,0.590654817,0.554118234
2023-01-10,Delhi,0.948845573,0.180116438,0.984016939,0.717895547,0.693236056,0.488423427,0.344449022,0.717976892
2023-01-10,Chennai,0.517267435,0.924748431,0.012428423,0.670106801,0.922853147,0.089459087,0.826398471,0.701609025
2023-01-10,Bangalore,0.826411756,0.354046581,0.209471294,0.777686375,0.840650182,0.033825709,0.490051972,0.85898618
2023-01-10,Ahmedabad,0.054388451,0.72626112,0.958172168,0.316293738,0.997162852,0.923118485,0.061208412,0.55610832
2023-01-11,Total,0.573510934,0.189930298,0.541647613,0.047996346,0.851988961,0.510513461,0.205495844,0.661984501
2023-01-11,Remote,0.492690224,0.548157365,0.675015658,0.257413325,0.892897567,0.389075213,0.105529738,0.906118872
2023-01-11,Pune,0.209432207,0.641940439,0.688459335,0.337072519,0.568944632,0.335142834,0.450967461,0.308259984
2023-01-11,Mumbai,0.695765498,0.400825686,0.775137574,0.391112548,0.8851271,0.936306597,0.078442909,0.132479455
2023-01-11,Kolkata,0.829267747,0.494079606,0.274854919,0.613347253,0.320258538,0.395499199,0.064504524,0.171155927
2023-01-11,Hyderabad,0.392560596,0.62897364,0.74545508,0.75634409,0.195234301,0.849005577,0.856752163,0.394685653
2023-01-11,Delhi,0.242571723,0.640645262,0.282101941,0.488890236,0.000580069,0.978814526,0.558450774,0.295315006
2023-01-11,Chennai,0.668582685,0.668983267,0.003353841,0.322541758,0.765302747,0.169422346,0.054664812,0.450347641
2023-01-11,Bangalore,0.435663102,0.673252687,0.863901744,0.769895373,0.61589604,0.893053597,0.735710198,0.688172233
2023-01-11,Ahmedabad,0.179003018,0.630228818,0.482594776,0.518219008,0.421700124,0.967284286,0.207964877,0.751666522
2023-01-12,Total,0.664113792,0.612250463,0.256013807,0.21746159,0.716250814,0.142367945,0.9048961,0.608204384
2023-01-12,Remote,0.833870574,0.667069502,0.846319603,0.915931717,0.05537348,0.889548224,0.53623931,0.115390559
2023-01-12,Pune,0.297143027,0.881968919,0.413203745,0.974140188,0.852638168,0.191461241,0.862619519,0.177694198
2023-01-12,Mumbai,0.796901941,0.539170167,0.987791036,0.825631239,0.834476645,0.454179314,0.510684981,0.900679338
2023-01-12,Kolkata,0.337362145,0.885944843,0.23865234,0.876558298,0.942025751,0.70340635,0.148957161,0.342661581
2023-01-12,Hyderabad,0.699887875,0.948101478,0.508399636,0.158118853,0.335808599,0.502807722,0.199914324,0.355650706
2023-01-12,Delhi,0.331192875,0.097988457,0.583512413,0.920502476,0.148417639,0.306492415,0.289226166,0.686376015
2023-01-12,Chennai,0.437484042,0.247189337,0.596063372,0.653004255,0.107786128,0.992631029,0.141020115,0.812015089
2023-01-12,Bangalore,0.875915842,0.184830087,0.544445657,0.549586941,0.426163169,0.572982623,0.756840974,0.776699191
2023-01-12,Ahmedabad,0.751756271,0.746454069,0.319467873,0.554007782,0.050379971,0.954622954,0.446596612,0.600820084
2023-01-13,Total,0.42768066,0.599377861,0.558037584,0.397891524,0.150126823,0.462509611,0.88385695,0.365886727
2023-01-13,Remote,0.730785038,0.186172306,0.999527951,0.55476395,0.815069628,0.08442543,0.385860432,0.879351852
2023-01-13,Pune,0.150318751,0.579822647,0.485675484,0.911173068,0.814000449,0.499443846,0.94076698,0.627047442
2023-01-13,Mumbai,0.966068534,0.000648205,0.605591425,0.528739401,0.872078276,0.663263206,0.423038045,0.576994711
2023-01-13,Kolkata,0.667187488,0.241497762,0.839893474,0.332764941,0.747378873,0.70932069,0.447154411,0.309761432
2023-01-13,Hyderabad,0.296813691,0.619938618,0.103253289,0.009822135,0.730298128,0.689076805,0.01773296,0.883791907
2023-01-13,Delhi,0.236468123,0.932908528,0.457869252,0.582015746,0.677718444,0.19392051,0.912377048,0.195355857
2023-01-13,Chennai,0.485833415,0.881566397,0.955180273,0.941948144,0.929011765,0.41724333,0.038966136,0.790390494
2023-01-13,Bangalore,0.141617502,0.11293926,0.179366846,0.709374287,0.076299831,0.800999258,0.385842338,0.542304315
2023-01-13,Ahmedabad,0.898712196,0.197072017,0.085106847,0.9219597,0.72637629,0.129113379,0.355589374,0.557188725
2023-01-14,Total,0.195613207,0.981715411,0.246304927,0.462026926,0.945670676,0.602537296,0.809442768,0.41586388
2023-01-14,Remote,0.447461967,0.745940918,0.076439305,0.921568453,0.121038486,0.440382439,0.538325687,0.819325295
2023-01-14,Pune,0.993488719,0.858448389,0.735737854,0.003881862,0.896788623,0.919193892,0.59211579,0.914990941
2023-01-14,Mumbai,0.96920285,0.01059585,0.476144409,0.274957469,0.0937161,0.810844592,0.100567861,0.809896612
2023-01-14,Kolkata,0.26189713,0.301988382,0.418458565,0.516879529,0.617284383,0.445529944,0.606261929,0.691966173
2023-01-14,Hyderabad,0.192797385,0.163885273,0.744035743,0.755090642,0.498102815,0.320355496,0.299154172,0.034479025
2023-01-14,Delhi,0.179530549,0.76614906,0.196528436,0.440145532,0.323305979,0.93320523,0.304612648,0.217977671
2023-01-14,Chennai,0.482150422,0.394376796,0.683816169,0.682715606,0.505499352,0.487629777,0.379671463,0.311108469
2023-01-14,Bangalore,0.888498995,0.31886663,0.460662194,0.707060106,0.784866738,0.50130589,0.700564149,0.842532193
2023-01-14,Ahmedabad,0.861707527,0.09372215,0.447535462,0.382824775,0.491891525,0.268742711,0.256070678,0.064477034
2023-01-15,Total,0.407390911,0.068635758,0.471854286,0.327179201,0.897292851,0.193818666,0.961126076,0.647152764
2023-01-15,Remote,0.272748382,0.518381363,0.314550455,0.44266834,0.983103179,0.249187112,0.137650245,0.712612247
2023-01-15,Pune,0.780992304,0.080412216,0.596169432,0.262472425,0.789654056,0.992844176,0.94139263,0.360051623
2023-01-15,Mumbai,0.843668958,0.566250004,0.278515186,0.134044837,0.092093234,0.429892559,0.510154453,0.521859507
2023-01-15,Kolkata,0.149706381,0.045314045,0.953069816,0.314850148,0.517896699,0.765008491,0.829573125,0.77816798
2023-01-15,Hyderabad,0.090346961,0.280940163,0.678755371,0.193853138,0.298163816,0.810237294,0.324494692,0.30885408
2023-01-15,Delhi,0.766990682,0.496089991,0.099910036,0.123426324,0.022822981,0.623021984,0.597627708,0.174806627
2023-01-15,Chennai,0.166876391,0.096142936,0.858535087,0.310801595,0.14618685,0.223653269,0.582599803,0.866178549
2023-01-15,Bangalore,0.033559325,0.482708393,0.40236691,0.272226922,0.695287916,0.577069676,0.624686202,0.703909212
2023-01-15,Ahmedabad,0.256719115,0.810160509,0.76659116,0.300626763,0.248136042,0.130635021,0.668936956,0.944327701
2023-01-16,Total,0.583463352,0.925545809,0.387351847,0.063322123,0.39665423,0.923396368,0.769832044,0.672378194
2023-01-16,Remote,0.22714001,0.725719726,0.680076712,0.994601343,0.327228911,0.51393924,0.813515626,0.488069706
2023-01-16,Pune,0.284650555,0.830056782,0.972518075,0.108089678,0.94318229,0.057856316,0.273815776,0.868186439
2023-01-16,Mumbai,0.333256896,0.974536851,0.248900447,0.818409364,0.769728168,0.695358404,0.291374749,0.785310808
2023-01-16,Kolkata,0.112246152,0.478462708,0.455836172,0.942995444,0.939038681,0.290626178,0.67888562,0.447303334
2023-01-16,Hyderabad,0.154328218,0.956976341,0.85784971,0.318144915,0.090669879,0.246265113,0.941090538,0.945074176
2023-01-16,Delhi,0.25847977,0.267322301,0.431753609,0.485430282,0.904534181,0.597585054,0.819811094,0.082604362
2023-01-16,Chennai,0.842761573,0.937049771,0.53571106,0.925525092,0.731047948,0.916671404,0.691419042,0.08081106
2023-01-16,Bangalore,0.1989094,0.553169158,0.360313694,0.015022618,0.886343025,0.117712229,0.291362288,0.951470768
2023-01-16,Ahmedabad,0.485956294,0.661818101,0.143643789,0.961600248,0.346296977,0.449479822,0.382226544,0.954933269
2023-01-17,Total,0.823751067,0.656175202,0.413533479,0.794512902,0.779296626,0.526595262,0.323513648,0.7273031
2023-01-17,Remote,0.025712869,0.835083141,0.899881324,0.149917672,0.996569174,0.822841339,0.192045154,0.186645179
2023-01-17,Pune,0.68131246,0.362410388,0.888977458,0.918375636,0.121443673,0.535521507,0.067905544,0.30733594
2023-01-17,Mumbai,0.57019406,0.59400474,0.742670937,0.920192414,0.650794605,0.348767955,0.643888066,0.65845551
2023-01-17,Kolkata,0.851242919,0.787287006,0.831549788,0.750093311,0.274305711,0.067457357,0.266581245,0.130731423
2023-01-17,Hyderabad,0.187915968,0.33510913,0.611918464,0.182873435,0.156652138,0.693054461,0.228384381,0.52282284
2023-01-17,Delhi,0.91529988,0.071583766,0.908090389,0.665705715,0.748734893,0.7043746,0.048019541,0.241049384
2023-01-17,Chennai,0.336103607,0.966166416,0.064832457,0.221149559,0.766088476,0.283424255,0.25525326,0.956131422
2023-01-17,Bangalore,0.714783627,0.315333292,0.457042158,0.511003092,0.531276281,0.053124744,0.910855545,0.317939677
2023-01-17,Ahmedabad,0.503969216,0.062917718,0.504625662,0.063483286,0.699501646,0.067236531,0.548963313,0.230353247
2023-01-18,Total,0.394647575,0.256442852,0.904966819,0.780349849,0.525673412,0.088147557,0.875585596,0.955217866
2023-01-18,Remote,0.374053798,0.190199591,0.423532805,0.655696467,0.634772811,0.584873317,0.495317298,0.490220067
2023-01-18,Pune,0.74234638,0.643497697,0.814395534,0.076141944,0.852851839,0.401170634,0.322056103,0.540855904
2023-01-18,Mumbai,0.107870022,0.073725017,0.528592225,0.340310534,0.76793351,0.914788943,0.20275837,0.261103418
2023-01-18,Kolkata,0.201840707,0.102924002,0.665454456,0.647409335,0.05638797,0.05150039,0.35483736,0.801138029
2023-01-18,Hyderabad,0.792950578,0.466555791,0.798421074,0.827604349,0.381208315,0.625338102,0.987721198,0.165585798
2023-01-18,Delhi,0.36029431,0.188279145,0.537203748,0.217701314,0.714767918,0.201530378,0.790213043,0.912919396
2023-01-18,Chennai,0.810732171,0.663583069,0.646126311,0.481680472,0.474940598,0.955534456,0.583956688,0.791704626
2023-01-18,Bangalore,0.477655012,0.914482941,0.09938129,0.423571985,0.501740344,0.42875706,0.024190715,0.664159032
2023-01-18,Ahmedabad,0.939516108,0.962101384,0.489038905,0.520223539,0.019015544,0.818466524,0.480031062,0.819950955
2023-01-19,Total,0.609104795,0.248912963,0.499008959,0.936298458,0.031754493,0.302982118,0.555655223,0.158816491
2023-01-19,Remote,0.567278111,0.855939629,0.321765434,0.006450568,0.686200576,0.40234521,0.808547717,0.297082611
2023-01-19,Pune,0.18879383,0.962166023,0.829265369,0.539106682,0.99074972,0.924399435,0.298662883,0.620527575
2023-01-19,Mumbai,0.774764332,0.792175099,0.130248869,0.075715527,0.981557153,0.25807669,0.793860275,0.388364504
2023-01-19,Kolkata,0.080411505,0.403918091,0.095193838,0.564729468,0.632356382,0.243590147,0.079699938,0.310304864
2023-01-19,Hyderabad,0.801344493,0.866513982,0.897957613,0.852480128,0.087103812,0.218667998,0.122468753,0.582753854
2023-01-19,Delhi,0.938923872,0.050552961,0.152461442,0.131361302,0.491764624,0.222949256,0.435943632,0.321971493
2023-01-19,Chennai,0.218478081,0.358785618,0.082914756,0.971525945,0.579408296,0.306765526,0.794583436,0.645715555
2023-01-19,Bangalore,0.850339813,0.695751309,0.831186853,0.872485209,0.714215153,0.515428617,0.016864451,0.834835677
2023-01-19,Ahmedabad,0.291051112,0.409972573,0.995219164,0.102557567,0.815470841,0.951402206,0.863641149,0.1208478
2023-01-20,Total,0.932273366,0.490718647,0.024717178,0.782458225,0.666406032,0.939551418,0.587731394,0.027658455
2023-01-20,Remote,0.753606883,0.12028899,0.562277623,0.377010622,0.119796076,0.988104865,0.009590452,0.23031232
2023-01-20,Pune,0.169502714,0.092121192,0.979991201,0.245752199,0.704573925,0.930847572,0.625558288,0.214858175
2023-01-20,Mumbai,0.216794813,0.148269935,0.496461593,0.922751447,0.2756415,0.474954831,0.829247255,0.297099762
2023-01-20,Kolkata,0.085940468,0.939503185,0.359337063,0.040335201,0.28793004,0.461143424,0.18322969,0.475983829
2023-01-20,Hyderabad,0.879767814,0.388197584,0.764332534,0.641431637,0.4306919,0.014975264,0.596607994,0.533760818
2023-01-20,Delhi,0.219795169,0.947529776,0.962220782,0.772949738,0.877986014,0.398960688,0.153477002,0.825004342
2023-01-20,Chennai,0.77695207,0.238793611,0.345058983,0.822290785,0.536877283,0.599633446,0.86801711,0.25343027
2023-01-20,Bangalore,0.977806039,0.887228018,0.597142314,0.802632794,0.054426393,0.649089055,0.219472535,0.733999468
2023-01-20,Ahmedabad,0.471233274,0.127408192,0.124658139,0.054676985,0.863079767,0.386316341,0.891601255,0.71027414
2023-01-21,Total,0.218025837,0.813413055,0.853309424,0.232866163,0.868781896,0.00462883,0.78331397,0.837324006
2023-01-21,Remote,0.674486159,0.025352474,0.630357569,0.50685408,0.691230488,0.912334688,0.939940476,0.699663993
2023-01-21,Pune,0.025710434,0.694032523,0.450804963,0.150300574,0.422888376,0.455517608,0.890150654,0.67318729
2023-01-21,Mumbai,0.443687912,0.076020549,0.307760328,0.07012509,0.033686689,0.845441191,0.744831063,0.938902829
2023-01-21,Kolkata,0.556985908,0.035955026,0.705306496,0.375256224,0.056147179,0.962454705,0.202215002,0.524418871
2023-01-21,Hyderabad,0.283631733,0.684541764,0.086525901,0.965638073,0.09757367,0.56879263,0.118886724,0.067219049
2023-01-21,Delhi,0.167256555,0.304527873,0.440093583,0.606574771,0.243289251,0.22603317,0.95705061,0.381791658
2023-01-21,Chennai,0.806973173,0.544899658,0.821500278,0.911258055,0.107749224,0.372412948,0.134839401,0.696232055
2023-01-21,Bangalore,0.995859925,0.778253715,0.350499344,0.787794332,0.890193837,0.86312859,0.296546067,0.834728435
2023-01-21,Ahmedabad,0.014938377,0.072845527,0.094123244,0.41947973,0.310480269,0.355883564,0.318168423,0.173865939
2023-01-22,Total,0.452171664,0.668500857,0.322690379,0.318318991,0.152935192,0.750631322,0.949896332,0.493274575
2023-01-22,Remote,0.220697567,0.300566417,0.742913501,0.960718604,0.650169215,0.413508626,0.823114713,0.522919878
2023-01-22,Pune,0.902871289,0.074965562,0.890304839,0.878385695,0.625644047,0.160347641,0.163725856,0.10533524
2023-01-22,Mumbai,0.389084266,0.785406669,0.805792702,0.179519346,0.140301556,0.335982383,0.166727503,0.359904063
2023-01-22,Kolkata,0.362717553,0.524013199,0.950591881,0.583987819,0.369414249,0.454087312,0.218609677,0.521326462
2023-01-22,Hyderabad,0.140050458,0.113078956,0.901806742,0.715651621,0.650081202,0.787885584,0.93187668,0.820363687
2023-01-22,Delhi,0.186184548,0.900235182,0.444849543,0.197458576,0.364059184,0.560733479,0.387924577,0.337776292
2023-01-22,Chennai,0.963402143,0.015094821,0.563730918,0.602095858,0.643093377,0.362569654,0.130154777,0.869867988
2023-01-22,Bangalore,0.760111214,0.659997267,0.180328903,0.257688516,0.592386775,0.16218163,0.188557702,0.149313526
2023-01-22,Ahmedabad,0.034954268,0.589493013,0.373602935,0.274029251,0.579269958,0.091987338,0.851121673,0.840970077
2023-01-23,Total,0.299941188,0.835195895,0.047932744,0.942196746,0.32895113,0.083572191,0.862679703,0.999342472
2023-01-23,Remote,0.553165237,0.996826017,0.969716161,0.446460577,0.408123025,0.971588891,0.422648371,0.407900493
2023-01-23,Pune,0.7758534,0.166781711,0.582573204,0.487865527,0.217601126,0.759616318,0.250360295,0.873910084
2023-01-23,Mumbai,0.682917555,0.490003588,0.038404199,0.257070076,0.839730578,0.699085405,0.38149256,0.181740139
2023-01-23,Kolkata,0.79115174,0.369566128,0.073068595,0.29996593,0.59817779,0.648943157,0.323547305,0.215624693
2023-01-23,Hyderabad,0.40117588,0.851720588,0.454239427,0.17479689,0.843093743,0.141896538,0.207998635,0.883264119
2023-01-23,Delhi,0.242154902,0.315805219,0.716090308,0.060237805,0.069718723,0.112171599,0.685986478,0.736849988
2023-01-23,Chennai,0.162844512,0.056496453,0.159213654,0.126100491,0.743831975,0.236266588,0.933550662,0.694776473
2023-01-23,Bangalore,0.216261912,0.146811251,0.371414286,0.745737354,0.625131805,0.129208593,0.34348479,0.562501453
2023-01-23,Ahmedabad,0.502818526,0.246938389,0.89831074,0.331054179,0.604564898,0.502706761,0.357661752,0.400823644
